,tweet_id,airline_sentiment,airline,name,text,tweet_coord,tweet_created,tweet_location,negativereason
150,569594386066984000,negative,Virgin America,khartline,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,,42057.5191898148,Las Vegas,lost_luggage
151,569586660909973000,neutral,Virgin America,MACRoxburgh,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,,42057.4978819444,,late_flight
152,569580805036453000,positive,Virgin America,paulnakada,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),,42057.481712962996,San Francisco,Cant Decide
153,569575679722786000,neutral,Virgin America,wildcatdad,=@VirginAmerica is your website ever coming back online?,,42057.4675694444,,customer_service_issue
154,569575003248676000,neutral,Virgin America,RheaThurman1,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",,42057.4657060185,,late_flight
155,569574973662232000,neutral,Virgin America,Osiris91780,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,,42057.465625,,late_flight
156,569574961158815000,neutral,Virgin America,HeatherWhoo,=@VirginAmerica my drivers license is expired by a little over a month. can I fly Friday morning using my expired license?,,42057.465590277796,,late_flight
157,569572942381649000,negative,Virgin America,paulnakada,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,,42057.4600231481,San Francisco,booking_problems
158,569572740723712000,negative,Virgin America,RampantSmashing,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,,42057.4594675926,CA,late_flight
159,569566981835218000,negative,Virgin America,intlwriter,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",,42057.4435763889,=@ the moment in new Delhi,customer_service_issue
160,569564853460807000,negative,Virgin America,finslippy,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",,42057.437696759305,Brooklyn,late_flight
161,569564610837086000,negative,Virgin America,finslippy,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",,42057.437025463,Brooklyn,late_flight
162,569562202405019000,negative,Virgin America,Gr8Fratsby,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,,42057.430381944396,"Washington, DC",damage_luggage
163,569541127340040000,negative,Virgin America,sbaaronson,=@VirginAmerica is the website down?,,42057.3722222222,Los Angeles,Cant Decide
164,569540405676654000,negative,Virgin America,jonesbasf,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,,42057.3702314815,,bad_flight
165,569494748341407000,negative,Virgin America,Gr8Fratsby,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,,42057.2442476852,"Washington, DC",damage_luggage
166,569482263345307000,neutral,Virgin America,NewsSWA,@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,,42057.2097916667,FL410,bad_flight
167,569477692166316000,negative,Virgin America,CSHangover,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,,42057.197175925896,Tokyo,lost_luggage
168,569461469042966000,negative,Virgin America,girlphotophilly,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,,42057.152407407404,"Philadelphia, Pa",late_flight
169,569459618881019000,neutral,Virgin America,NewsSWA,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,,42057.1473032407,FL410,customer_service_issue
170,569452063920226000,neutral,Virgin America,NewsSWA,"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",,42057.1264583333,FL410,customer_service_issue
171,569447071910105000,neutral,Virgin America,Graemelodge5545,@VirginAmerica Lister to my show my on Monday 1230 130,,42057.1126851852,,late_flight
172,569429411646156000,neutral,Virgin America,NewsSWA,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,,42057.0639467593,FL410,late_flight
173,569369239183872000,negative,Virgin America,Boards707,"=@VirginAmerica Congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united FL1289 SFO/EWR was the clincher...",,42056.8979050926,"Belmar, NJ",customer_service_issue
174,569368160291463000,negative,Virgin America,MikeWiener,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,,42056.8949305556,,cancel_flight
175,569356387785900000,neutral,Virgin America,khartline,@VirginAmerica I'd love to know what your policy is for damaged luggage.,,42056.8624421296,Las Vegas,lost_luggage
176,569354267854704000,positive,Virgin America,simpasmore,=@VirginAmerica Thank you for the follow,,42056.8565972222,Barbados ,Cant Decide
177,569351220097216000,negative,Virgin America,ChrysiChrysic,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,,42056.8481828704,,flight_attendant_complaints
178,569348775631675000,negative,Virgin America,ChrysiChrysic,=@VirginAmerica Shame on VA for making people spend money in stranded cities when other airlines are landing at JFK!Who will reimburse me?,,42056.8414351852,,flight_attendant_complaints
179,569324558999691000,neutral,Virgin America,TTINAC11,=@VirginAmerica @TTINAC11 I DM you,,42056.7746180556,"Las Vegas, NV",customer_service_issue
180,569323106210152000,neutral,Virgin America,elaurawrr,@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 😩😭,,42056.7706018519,,late_flight
181,569323082701275000,negative,Virgin America,joyabsalon,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,,42056.770543981496,Northern Virginia,customer_service_issue
182,569318651502989000,negative,Virgin America,meladorri,@VirginAmerica Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,,42056.7583101852,"Boston, MA",late_flight
183,569318130356502000,positive,Virgin America,miaerolinea,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,,42056.756875,Worldwide,Cant Decide
184,569316358845911000,positive,Virgin America,archiegips,@VirginAmerica Only way to fly! #Elevate #Gold,,42056.7519791667,LaLa Land,Cant Decide
185,569311498301870000,neutral,Virgin America,obiwantoby,=@VirginAmerica if only you guys had flights from CMH.,,42056.7385763889,,late_flight
186,569311060903268000,negative,Virgin America,MarwaYousofzoy,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",,42056.737361111096,,customer_service_issue
187,569310635986546000,negative,Virgin America,TTINAC11,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,,42056.736192129596,"Las Vegas, NV",late_flight
188,569305113589714000,neutral,Virgin America,TheNotoriousLEX,=@VirginAmerica having an issue finding a missing item on a plane. can you help me find which airport my plane headed to next?,,42056.7209490741,Chicago ,customer_service_issue
189,569304436612444000,positive,Virgin America,advertisingdiva,@VirginAmerica you will match my #AmericanAirlines status? Cool!,"[38.9128188, -77.00798226]",42056.7190856481,DC - LA - Venice Beach,Cant Decide
190,569304208534597000,neutral,Virgin America,Floxie10,“@VirginAmerica:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqy” @asarco_ES_ar ? 🙉,,42056.7184606481,Argentina,late_flight
191,569304030847090000,negative,Virgin America,alexrkonrad,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,,42056.717962963,"New York, NY",late_flight
192,569303931916038000,negative,Virgin America,MarwaYousofzoy,@VirginAmerica you suck!,,42056.717696759304,,Cant Decide
193,569298165855338000,positive,Virgin America,lexiesalas,@VirginAmerica thanks!,,42056.7017824074,BAYAREA✈️NYC,Cant Decide
194,569290361870426000,negative,Virgin America,MaximWheatley,@VirginAmerica Just DM'd. Same issue persisting.,,42056.6802430556,"Washington, DC",customer_service_issue
195,569282249717194000,negative,Virgin America,FiDiFamilies,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,,42056.6578587963,New York City ,booking_problems
196,569277854950817000,negative,Virgin America,lexiesalas,@VirginAmerica trying to book a flight &amp; your site is down 😁,,42056.645729166696,BAYAREA✈️NYC,late_flight
197,569277352129138000,negative,Virgin America,Artenis15,@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,,42056.6443518518,MA // Ashton in Wonderland,late_flight
198,569263837448269000,negative,Virgin America,NancyJFriedman,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,,42056.6070486111,New York City,late_flight
199,569262527281913000,positive,Virgin America,JT_Magana,@VirginAmerica I love your guy's song! We're dancing to it for our high school dance revue,,42056.6034375,,Cant Decide
200,569262225900359000,negative,Virgin America,MaximWheatley,@VirginAmerica Your website is down and I'm trying to check in!,,42056.6026041667,"Washington, DC",customer_service_issue
201,569261347688607000,positive,Virgin America,carabubes,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",,42056.6001851852,"Los Angeles, California",Cant Decide
202,569261128532041000,neutral,Virgin America,carabubes,@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,,42056.5995833333,"Los Angeles, California",late_flight
203,569260526976544000,positive,Virgin America,wmrrock,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,,42056.5979166667,CT,Cant Decide
204,569253311813185000,positive,Virgin America,DailyBillboard,@VirginAmerica Keep up the great work :),,42056.578009259305,"Los Angeles, California",Cant Decide
205,569253236093267000,positive,Virgin America,BigRichTexasPam,@VirginAmerica my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY,"[32.84359605, -96.84910929]",42056.5778009259,FREE ADVICE! ,Cant Decide
206,569250469178175000,positive,Virgin America,rtw4,@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,,42056.570162037,"Natick, MA, USA",Cant Decide
207,569248437050302000,neutral,Virgin America,casualdiego,=@VirginAmerica can you please get me to the new york area before Monday afternoon,,42056.5645601852,"okayville, population me",late_flight
208,569248400836726000,positive,Virgin America,kyle_romanoff,"@VirginAmerica Thanks so much for the awesome support, you guys rock!",,42056.5644560185,,Cant Decide
209,569247769166266000,negative,Virgin America,wmrrock,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,,42056.5627083333,CT,lost_luggage
210,569247394002563000,negative,Virgin America,wmrrock,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,,42056.5616782407,CT,late_flight
211,569244860286263000,negative,Virgin America,BigRichTexasPam,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️,"[32.8437698, -96.84928399]",42056.5546875,FREE ADVICE! ,late_flight
212,569240250192670000,positive,Virgin America,aaronkurlander,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!,,42056.541967592595,"New York, NY",Cant Decide
213,569238877178716000,negative,Virgin America,MistakeCakeJake,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,,42056.5381712963,,late_flight
214,569237252154372000,negative,Virgin America,NoelArtiles,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,"[0.0, 0.0]",42056.5336921296,"Austin, TX",customer_service_issue
